Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
third_day_42abf464		Никогда так быстро в себя после попойки не приходил, да ещё и такой жесткой. Баба Груша реально волшебница!	game/script.rpy	4028	"[what]"
third_day_405dc3fb		В животе заурчало, но аппетита как такового не было, поскольку чувство насранности во рту не пропало.	game/script.rpy	4030	"[what]"
third_day_9ae3cb90		Хотелось чем-то прополоскать рот, желательно пивком...	game/script.rpy	4031	"[what]"
third_day_4422b363		Зайдя в столовую, я сразу почувствовал приятный запах котлеток.	game/script.rpy	4040	"[what]"
third_day_9ee43e8e		Тут было немноголюдно, так что свободных столов было навалом. Видимо, некоторые решили пропустить в этот раз обед и отдохнуть с дороги.	game/script.rpy	4041	"[what]"
third_day_31d216a5		Впрочем, я их понимал.	game/script.rpy	4042	"[what]"
third_day_cba99d4a		Сегодня подавали самое классическое блюдо из всех возможных: котлетку с пюрешкой, от которых поднималось настроение.	game/script.rpy	4043	"[what]"
third_day_44a0baa6		Кружка ароматного кофейного напитка или какао на выбор, пара кусочков хлеба с маслом и салат цезарь, с крупными кусочками жареной курицы.	game/script.rpy	4044	"[what]"
third_day_29e0d3f3		Как бы слюной не истечь пока несу...	game/script.rpy	4045	"[what]"
third_day_1e63fb43	sanya	Балдёж!...	game/script.rpy	4046	sanya "[what]"
third_day_790f1206		Поместив пищу на поднос, я осмотрелся, выбирая куда сесть. Места было много, но в одиночестве сидеть не хотелось.	game/script.rpy	4047	"[what]"
third_day_0587f1c7		В дальнем углу приметил Юлю, сидящую в одиночестве.	game/script.rpy	4048	"[what]"
third_day_0d227f10		а также Надю, которая сидела в противоположной стороне у окна, и тоже, к счастью, одна.	game/script.rpy	4051	"[what]"
third_day_a39ca581		К кому бы мне подсесть?	game/script.rpy	4052	"[what]"
third_day_8e799c91	sanya	Юль, привет, здесь не занято?	game/script.rpy	4071	sanya "[what]"
third_day_f9460055	yuli	Ой, Сашенька, привет, конечно присаживайся.	game/script.rpy	4076	yuli "[what]"
third_day_c4c06625	sanya	А где ты была? Я тебя искал во время экскурсии.	game/script.rpy	4082	sanya "[what]"
third_day_cf4af06d	yuli	Прости, я немного отвлеклась и потеряла группу. Пришлось самой всё осматривать.	game/script.rpy	4087	yuli "[what]"
third_day_bfc90c4a	sanya	А-а-а, ну, ничего, я, тогда, давай позже тебе все покажу? После процедур можем погулять.	game/script.rpy	4088	sanya "[what]"
third_day_a0be51f7	yuli	Да, конечно, я только рада буду.	game/script.rpy	4093	yuli "[what]"
third_day_8fe1591a		На этой ноте наша небольшая беседа подошла к концу и мы оба принялись за еду.	game/script.rpy	4094	"[what]"
third_day_cca511dd		Ну, что сказать, еда тут знатная! Давненько я не ел такой вкусной котлетки, а пюрешка вообще во рту таяла!	game/script.rpy	4095	"[what]"
third_day_7515e57b		Идеально солёная, без комочков с приятным молочным послевкусием.	game/script.rpy	4096	"[what]"
third_day_c98e97f7		Масло, уже успевшее подтаять, легко размазалось по ароматному, ещё теплому хлебу, наверное, его пекут прямо здесь.	game/script.rpy	4097	"[what]"
third_day_ed47909b		А салатик идеально сочетал в себе свои ингредиенты, и этот баланс создавал прекрасную гармонию вкуса.	game/script.rpy	4098	"[what]"
third_day_8c3cec13		Откинувшись на спинку стула, я с удовольствием выдохнул, чувствуя приятную сытость.	game/script.rpy	4102	"[what]"
third_day_ac7ff58c		Сверху шлифанул плотным какао, не слишком сладким и не водянистым, прямо как я люблю!	game/script.rpy	4106	"[what]"
third_day_5831e8ac	sanya	Блаженство, не ожидал что еда здесь будет настолько вкусная.	game/script.rpy	4108	sanya "[what]"
